البيت,الشطر الأيسر,الشطر الأيمن,البحر,الشاعر,نوع القصيدة
يا دَهرُ يا لَيتَ أَنّي لَم أَتَّخِذكَ خَليلا,لَم أَتَّخِذكَ خَليلا,يا دَهرُ يا لَيتَ أَنّي,المجتث,القاضي الفاضل
فَعَلتَ غَيرَ جَميلٍ فينا فَصَبراً جَميلا,فينا فَصَبراً جَميلا,فَعَلتَ غَيرَ جَميلٍ,المجتث,القاضي الفاضل
قد زارني نِصْفَ ليلي جاري وَمَا زَالَ جائرْ,جاري وَمَا زَالَ جائرْ,قد زارني نِصْفَ ليلي,المجتث,ابن سناء الملك
من زار في النِّصْفِ منه فإِنه نِصْفُ زَائِرْ,فإِنه نِصْفُ زَائِرْ,من زار في النِّصْفِ منه,المجتث,ابن سناء الملك
أنْتُم فُرُوضي ونَفلي أنْتُم حَديثي وشُغْلي,أنْتُم حَديثي وشُغْلي,أنْتُم فُرُوضي ونَفلي,المجتث,ابن الفارض
يا قِبْلَتِي في صلاتي إذا وَقَفْتُ أُصلّي,إذا وَقَفْتُ أُصلّي,يا قِبْلَتِي في صلاتي,المجتث,ابن الفارض
جَمالُكُمْ نَصْبُ عَيني إليهِ وجّهْتُ كُلّي,إليهِ وجّهْتُ كُلّي,جَمالُكُمْ نَصْبُ عَيني,المجتث,ابن الفارض
وسِرّكُمْ في ضَميري والقلبُ طُورُ التّجَلّي,والقلبُ طُورُ التّجَلّي,وسِرّكُمْ في ضَميري,المجتث,ابن الفارض
آنسْتُ في الحَيّ ناراً لَيْلاً فَبَشّرْتُ أهلي,لَيْلاً فَبَشّرْتُ أهلي,آنسْتُ في الحَيّ ناراً,المجتث,ابن الفارض
قُلْتُ امْكُثُوا فَلَعَلّي أجِدْ هُدايَ لَعَلّي,أجِدْ هُدايَ لَعَلّي,قُلْتُ امْكُثُوا فَلَعَلّي,المجتث,ابن الفارض
دَنَوْتُ مِنها فكانَتْ نارُ المُكَلَّمِ قَبلي,نارُ المُكَلَّمِ قَبلي,دَنَوْتُ مِنها فكانَتْ,المجتث,ابن الفارض
نودِيتُ مِنها جِهاراً رُدّوا لَياليَ وَصلي,رُدّوا لَياليَ وَصلي,نودِيتُ مِنها جِهاراً,المجتث,ابن الفارض
حتى إذا ما تَدَانَى ال ميقَاتُ في جَمْعِ شملي,ميقَاتُ في جَمْعِ شملي,حتى إذا ما تَدَانَى ال,المجتث,ابن الفارض
صارَتْ جِباليَ دكاً منْ هَيْبَةِ المُتَجَلّي,منْ هَيْبَةِ المُتَجَلّي,صارَتْ جِباليَ دكاً,المجتث,ابن الفارض
ولاحَ سرٌ خَفيٌ يَدْريهِ مَنْ كَانَ مِثْلي,يَدْريهِ مَنْ كَانَ مِثْلي,ولاحَ سرٌ خَفيٌ,المجتث,ابن الفارض
وصِرْتُ مُوسَى زَمَاني مذ صارَ بَعْضِيَ علّي,مذ صارَ بَعْضِيَ علّي,وصِرْتُ مُوسَى زَمَاني,المجتث,ابن الفارض
فالموتُ فيهِ حياتي وفي حَياتيَ قَتلي,وفي حَياتيَ قَتلي,فالموتُ فيهِ حياتي,المجتث,ابن الفارض
أنا الفقيرُ المُعَنّى رِقُوا لِحَالي وذُلّي,رِقُوا لِحَالي وذُلّي,أنا الفقيرُ المُعَنّى,المجتث,ابن الفارض
الذَنبُ ذَنبُ طَرفي في الحُبِّ إِذا رَنا,في الحُبِّ إِذا رَنا,الذَنبُ ذَنبُ طَرفي,المجتث,ابن الدهان
فَكَم أَخَذتُ قَلبي ظُلماً وَما جَنا,ظُلماً وَما جَنا,فَكَم أَخَذتُ قَلبي,المجتث,ابن الدهان
نامَ في خَفاء جِسم في البُرد ناحلِ,في البُرد ناحلِ,نامَ في خَفاء جِسم,المجتث,ابن الدهان
لَم يَبقَ غير رسم تَحتَ الغَلائِل,تَحتَ الغَلائِل,لَم يَبقَ غير رسم,المجتث,ابن الدهان
وَدمع عينيَ يهمي يَهدي عَواذِلي,يَهدي عَواذِلي,وَدمع عينيَ يهمي,المجتث,ابن الدهان
الثِياب تَخفي ما بي مِن الضَنا,ما بي مِن الضَنا,الثِياب تَخفي,المجتث,ابن الدهان
شحوبي تَنسى فيفطنا,تَنسى فيفطنا,شحوبي,المجتث,ابن الدهان
قَد لَجَّ في هَواه أَو في نَوى قَذفِ,أَو في نَوى قَذفِ,قَد لَجَّ في هَواه,المجتث,ابن الدهان
غَضبان ما رضاهُ مِنّي سوى التلفِ,مِنّي سوى التلفِ,غَضبان ما رضاهُ,المجتث,ابن الدهان
يُسرِف في أَذاهُ لا خَيرَ في السَرَفِ,لا خَيرَ في السَرَفِ,يُسرِف في أَذاهُ,المجتث,ابن الدهان
حِبُّ يحبُّ حَتفي يَجفو إِذا دَنا,يَجفو إِذا دَنا,حِبُّ يحبُّ حَتفي,المجتث,ابن الدهان
قَد فاقَ كُلَّ حسن لَو كانَ مُحسِنا,لَو كانَ مُحسِنا,قَد فاقَ كُلَّ حسن,المجتث,ابن الدهان
لَو كانَ يَدري لاحٍ يُعَنِّفُ,لاحٍ يُعَنِّفُ,لَو كانَ يَدري,المجتث,ابن الدهان
وَفي العِذار عذري لَو كانَ يُنصِفُ,لَو كانَ يُنصِفُ,وَفي العِذار عذري,المجتث,ابن الدهان
يَزري بِضوء البَدر وَاللَيلُ مُسدِفُ,وَاللَيلُ مُسدِفُ,يَزري بِضوء البَدر,المجتث,ابن الدهان
يَهفو فَوقَ حِقف لَدناً إِذا اِنثَنى,لَدناً إِذا اِنثَنى,يَهفو فَوقَ حِقف,المجتث,ابن الدهان
وَعهدنا بِالكُثُبِ لا تُنبِتُ القَنا,لا تُنبِتُ القَنا,وَعهدنا بِالكُثُبِ,المجتث,ابن الدهان
مالي يَدُ فَأَقوى بالصَدِّ وَالنَوى,بالصَدِّ وَالنَوى,مالي يَدُ فَأَقوى,المجتث,ابن الدهان
فارحم حَليفَ بلوى قَد شفَّه الهَوى,قَد شفَّه الهَوى,فارحم حَليفَ بلوى,المجتث,ابن الدهان
لا يَستَطيعُ شَكوى مِن شَدّة الجَوى,مِن شَدّة الجَوى,لا يَستَطيعُ شَكوى,المجتث,ابن الدهان
حمل بقدر ضَعفي جِسمي مِن الضَنا,جِسمي مِن الضَنا,حمل بقدر ضَعفي,المجتث,ابن الدهان
ومنِّني بالكذب يا غايَةَ المُنى,يا غايَةَ المُنى,ومنِّني بالكذب,المجتث,ابن الدهان
يا دائِم الجِدالِ تَنهى وَتأمرُ,تَنهى وَتأمرُ,يا دائِم الجِدالِ,المجتث,ابن الدهان
أَضحى عَلى اِبتِذالي وَفري يُشاجِرُ,وَفري يُشاجِرُ,أَضحى عَلى اِبتِذالي,المجتث,ابن الدهان
إِن قَلَّ وفر مالي فالعِرض وافِرُ,فالعِرض وافِرُ,إِن قَلَّ وفر مالي,المجتث,ابن الدهان
إِن خيفَ حتف فالحَديثُ مُعلَنا,فالحَديثُ مُعلَنا,إِن خيفَ حتف,المجتث,ابن الدهان
طَلائِعاً وَحَسبي للخطب إِن عَنا,للخطب إِن عَنا,طَلائِعاً وَحَسبي,المجتث,ابن الدهان
ما العيدُ في الأَيامِ يأَتي بأوحد,يأَتي بأوحد,ما العيدُ في الأَيامِ,المجتث,ابن الدهان
يا أَوحدَ الأَنامِ في كُلِّ سؤدَدِ,في كُلِّ سؤدَدِ,يا أَوحدَ الأَنامِ,المجتث,ابن الدهان
لا زِلتَ كُلَّ عامِ عيدَ المعيِّدِ,عيدَ المعيِّدِ,لا زِلتَ كُلَّ عامِ,المجتث,ابن الدهان
يا غَوث مَن أَتاهُ يا خيف يا مُنى,يا خيف يا مُنى,يا غَوث مَن أَتاهُ,المجتث,ابن الدهان
يا كعبة المُلبّي في حَجّكَ الغِنى,في حَجّكَ الغِنى,يا كعبة المُلبّي,المجتث,ابن الدهان
مولاي جد لي بشاش يضوع طيبا وعطرا,يضوع طيبا وعطرا,مولاي جد لي بشاش,المجتث,ابن مليك الحموي
إذا أتى منك طيا يطيب طيا ونشرا,يطيب طيا ونشرا,إذا أتى منك طيا,المجتث,ابن مليك الحموي
جُنُونُهُ بِغِناهُ عَليهِ لاشَكَّ قَد دَلّْ,عَليهِ لاشَكَّ قَد دَلّْ,جُنُونُهُ بِغِناهُ,المجتث,السراج الوراق
يَدٌ عنِ الجُودِ غُلَّتْ لهُ وَوَعْدٌ مُسَلْسَلْ,لهُ وَوَعْدٌ مُسَلْسَلْ,يَدٌ عنِ الجُودِ غُلَّتْ,المجتث,السراج الوراق
ما أَنصَفَ القَومُ ضَبَّه وَأُمَّهُ الطُرطُبَّه,وَأُمَّهُ الطُرطُبَّه,ما أَنصَفَ القَومُ ضَبَّه,المجتث,المتنبي
رَمَوا بِرَأسِ أَبيهِ وَباكَوا الأُمَّ غُلبَه,وَباكَوا الأُمَّ غُلبَه,رَمَوا بِرَأسِ أَبيهِ,المجتث,المتنبي
فَلا بِمَن ماتَ فَخرٌ وَلا بِمَن نيكَ رَغبَه,وَلا بِمَن نيكَ رَغبَه,فَلا بِمَن ماتَ فَخرٌ,المجتث,المتنبي
وَإِنَّما قُلتُ ما قُل تُ رَحمَةً لا مَحَبَّه,تُ رَحمَةً لا مَحَبَّه,وَإِنَّما قُلتُ ما قُل,المجتث,المتنبي
وَحيلَةً لَكَ حَتّى عُذِرتَ لَو كُنتَ تيبَه,عُذِرتَ لَو كُنتَ تيبَه,وَحيلَةً لَكَ حَتّى,المجتث,المتنبي
وَما عَلَيكَ مِنَ القَتـ ـلِ إِنَّما هِيَ ضَربَه,ـلِ إِنَّما هِيَ ضَربَه,وَما عَلَيكَ مِنَ القَتـ,المجتث,المتنبي
وَما عَلَيكَ مِنَ الغَد رِ إِنَّما هُوَ سُبَّه,رِ إِنَّما هُوَ سُبَّه,وَما عَلَيكَ مِنَ الغَد,المجتث,المتنبي
وَما عَلَيكَ مِنَ العا رِ إِنَّ أُمَّكَ قَحبَه,رِ إِنَّ أُمَّكَ قَحبَه,وَما عَلَيكَ مِنَ العا,المجتث,المتنبي
وَما يَشُقُّ عَلى الكَل بِ أَن يَكونَ اِبنَ كَلبَه,بِ أَن يَكونَ اِبنَ كَلبَه,وَما يَشُقُّ عَلى الكَل,المجتث,المتنبي
ما ضَرَّها مَن أَتاها وَإِنَّما ضَرَّ صُلبَه,وَإِنَّما ضَرَّ صُلبَه,ما ضَرَّها مَن أَتاها,المجتث,المتنبي
وَلَم يَنِكها وَلَكِن عِجانُها ناكَ زُبَّه,عِجانُها ناكَ زُبَّه,وَلَم يَنِكها وَلَكِن,المجتث,المتنبي
يَلومُ ضَبَّةَ قَومٌ وَلا يَلومونَ قَلبَه,وَلا يَلومونَ قَلبَه,يَلومُ ضَبَّةَ قَومٌ,المجتث,المتنبي
وَقَلبُهُ يَتَشَهّى وَيُلزِمُ الجِسمَ ذَنبَه,وَيُلزِمُ الجِسمَ ذَنبَه,وَقَلبُهُ يَتَشَهّى,المجتث,المتنبي
لَو أَبصَرَ الجِذعَ شَيئاً أَحَبَّ في الجِذعِ صَلبَه,أَحَبَّ في الجِذعِ صَلبَه,لَو أَبصَرَ الجِذعَ شَيئاً,المجتث,المتنبي
يا أَطيَبَ الناسِ نَفساً وَأَليَنَ الناسِ رُكبَه,وَأَليَنَ الناسِ رُكبَه,يا أَطيَبَ الناسِ نَفساً,المجتث,المتنبي
وَأَخبَثَ الناسِ أَصلاً في أَخبَثِ الأَرضِ تُربَه,في أَخبَثِ الأَرضِ تُربَه,وَأَخبَثَ الناسِ أَصلاً,المجتث,المتنبي
وَأَرخَصَ الناسِ أُمّاً تَبيعُ أَلفاً بِحَبَّه,تَبيعُ أَلفاً بِحَبَّه,وَأَرخَصَ الناسِ أُمّاً,المجتث,المتنبي
كُلُّ الفُعولِ سِهامٌ لِمَريَمٍ وَهيَ جَعبَه,لِمَريَمٍ وَهيَ جَعبَه,كُلُّ الفُعولِ سِهامٌ,المجتث,المتنبي
وَما عَلى مَن بِهِ الدا ءُ مِن لِقاءِ الأَطِبَّه,ءُ مِن لِقاءِ الأَطِبَّه,وَما عَلى مَن بِهِ الدا,المجتث,المتنبي
وَلَيسَ بَينَ هَلوكٍ وَحُرَّةٍ غَيرُ خِطبَه,وَحُرَّةٍ غَيرُ خِطبَه,وَلَيسَ بَينَ هَلوكٍ,المجتث,المتنبي
يا قاتِلاً كُلَّ ضَيفٍ غَناهُ ضَيحٌ وَعُلبَه,غَناهُ ضَيحٌ وَعُلبَه,يا قاتِلاً كُلَّ ضَيفٍ,المجتث,المتنبي
وَخَوفُ كُلِّ رَفيقٍ أَباتَكَ اللَيلُ جَنبَه,أَباتَكَ اللَيلُ جَنبَه,وَخَوفُ كُلِّ رَفيقٍ,المجتث,المتنبي
كَذا خُلِقتَ وَمَن ذا الـ ـلَذي يُغالِبُ رَبَّه,ـلَذي يُغالِبُ رَبَّه,كَذا خُلِقتَ وَمَن ذا الـ,المجتث,المتنبي
وَمَن يُبالي بِذَمٍّ إِذا تَعَوَّدَ كَسبَه,إِذا تَعَوَّدَ كَسبَه,وَمَن يُبالي بِذَمٍّ,المجتث,المتنبي
أَما تَرى الخَيلَ في النَخـ ـلِ سُربَةً بَعدَ سُربَه,ـلِ سُربَةً بَعدَ سُربَه,أَما تَرى الخَيلَ في النَخـ,المجتث,المتنبي
عَلى نِسائِكَ تَجلو فَعولَها مُنذُ سَنبَه,فَعولَها مُنذُ سَنبَه,عَلى نِسائِكَ تَجلو,المجتث,المتنبي
وَهُنَّ حَولَكَ يَنظُر نَ وَالأُحَيراحُ رَطبَه,نَ وَالأُحَيراحُ رَطبَه,وَهُنَّ حَولَكَ يَنظُر,المجتث,المتنبي
وَكُلُّ غُرمولِ بَغلٍ يَرَينَ يَحسُدنَ قُنبَه,يَرَينَ يَحسُدنَ قُنبَه,وَكُلُّ غُرمولِ بَغلٍ,المجتث,المتنبي
فَسَل فُؤادَكَ يا ضَبـ ـبَ أَينَ خَلَّفَ عُجبَه,ـبَ أَينَ خَلَّفَ عُجبَه,فَسَل فُؤادَكَ يا ضَبـ,المجتث,المتنبي
وَإِن يَخُنكَ لَعَمري لَطالَما خانَ صَحبَه,لَطالَما خانَ صَحبَه,وَإِن يَخُنكَ لَعَمري,المجتث,المتنبي
وَكَيفَ تَرغَبُ فيهِ وَقَد تَبَيَّنتَ رُعبَه,وَقَد تَبَيَّنتَ رُعبَه,وَكَيفَ تَرغَبُ فيهِ,المجتث,المتنبي
ما كُنتَ إِلّا ذُباباً نَفَتكَ عَنّا مِذَبَّه,نَفَتكَ عَنّا مِذَبَّه,ما كُنتَ إِلّا ذُباباً,المجتث,المتنبي
وَكُنتَ تَفخَرُ تيهاً فَصِرتَ تَضرِطُ رَهبَه,فَصِرتَ تَضرِطُ رَهبَه,وَكُنتَ تَفخَرُ تيهاً,المجتث,المتنبي
وَإِن بَعُدنا قَليلاً حَمَلتَ رُمحاً وَحَربَه,حَمَلتَ رُمحاً وَحَربَه,وَإِن بَعُدنا قَليلاً,المجتث,المتنبي
وَقُلتَ لَيتَ بِكَفّي عِنانَ جَرداءَ شَطبَه,عِنانَ جَرداءَ شَطبَه,وَقُلتَ لَيتَ بِكَفّي,المجتث,المتنبي
إِن أَوحَشَتكَ المَعالي فَإِنَّها دارُ غُربَه,فَإِنَّها دارُ غُربَه,إِن أَوحَشَتكَ المَعالي,المجتث,المتنبي
أَو آنَسَتكَ المَخازي فَإِنَّها لَكَ نِسبَه,فَإِنَّها لَكَ نِسبَه,أَو آنَسَتكَ المَخازي,المجتث,المتنبي
وَإِن عَرَفتَ مُرادي تَكَشَّفَت عَنكَ كُربَه,تَكَشَّفَت عَنكَ كُربَه,وَإِن عَرَفتَ مُرادي,المجتث,المتنبي
وَإِن جَهِلتَ مُرادي فَإِنَّهُ بِكَ أَشبَه,فَإِنَّهُ بِكَ أَشبَه,وَإِن جَهِلتَ مُرادي,المجتث,المتنبي
يا رحمة اللَه زوري وأنعمي بحضور,وأنعمي بحضور,يا رحمة اللَه زوري,المجتث,ابن علوي الحداد
ويميمي سوح قوم في ضنك عيش مريري,في ضنك عيش مريري,ويميمي سوح قوم,المجتث,ابن علوي الحداد
إنا مددنا يدينا إلى الرحيم الغفور,إلى الرحيم الغفور,إنا مددنا يدينا,المجتث,ابن علوي الحداد
مولاى الموالي تعالى ليس له من نظير,ليس له من نظير,مولاى الموالي تعالى,المجتث,ابن علوي الحداد
حاشاه حاشاه عما يقول كل كفور,يقول كل كفور,حاشاه حاشاه عما,المجتث,ابن علوي الحداد
سبحانه من مليك ومن عليم قدير,ومن عليم قدير,سبحانه من مليك,المجتث,ابن علوي الحداد
ومن علي كبير ومن سميع بصير,ومن سميع بصير,ومن علي كبير,المجتث,ابن علوي الحداد
نحمده نشكره نثني عليه طول الدهور,عليه طول الدهور,نحمده نشكره نثني,المجتث,ابن علوي الحداد
نرجوه نسأل منه تيسير كل عسير,تيسير كل عسير,نرجوه نسأل منه,المجتث,ابن علوي الحداد
وكشف كل مهم وجبر كل كسير,وجبر كل كسير,وكشف كل مهم,المجتث,ابن علوي الحداد
والعفو عن كل ذنب مع صلاح الأمور,مع صلاح الأمور,والعفو عن كل ذنب,المجتث,ابن علوي الحداد
وأن يديل ويبدل غمومنا بالسرور,غمومنا بالسرور,وأن يديل ويبدل,المجتث,ابن علوي الحداد
وأن يريح كروباً قد خيمت في الصدور,قد خيمت في الصدور,وأن يريح كروباً,المجتث,ابن علوي الحداد
ويرفع القحط عنا والظلم من كل زور,والظلم من كل زور,ويرفع القحط عنا,المجتث,ابن علوي الحداد
وكل أمر مهول وفتنة وشرور,وفتنة وشرور,وكل أمر مهول,المجتث,ابن علوي الحداد
فيا مغيث أغثنا قبل القنوط المبير,قبل القنوط المبير,فيا مغيث أغثنا,المجتث,ابن علوي الحداد
وارحم شيوخاً ضعافاً وصبية في الحجور,وصبية في الحجور,وارحم شيوخاً ضعافاً,المجتث,ابن علوي الحداد
وارحم بهائم عجفاً أوردت بحدب مضير,أوردت بحدب مضير,وارحم بهائم عجفاً,المجتث,ابن علوي الحداد
رب اسقنا رب جدنا بكل جود غرير,بكل جود غرير,رب اسقنا رب جدنا,المجتث,ابن علوي الحداد
يضحي به كل وادٍ يجري بماء نمير,يجري بماء نمير,يضحي به كل وادٍ,المجتث,ابن علوي الحداد
وتصبح الأرض تزهو بكل نبت نضير,بكل نبت نضير,وتصبح الأرض تزهو,المجتث,ابن علوي الحداد
من كل زوج ونوع من رائق وكثير,من رائق وكثير,من كل زوج ونوع,المجتث,ابن علوي الحداد
ويمسي الكل منا في نعمة وحبور,في نعمة وحبور,ويمسي الكل منا,المجتث,ابن علوي الحداد
وكل قلب مراح وكل طرف قرير,وكل طرف قرير,وكل قلب مراح,المجتث,ابن علوي الحداد
وأجعل إلهي هذا عوناً على كل خير,عوناً على كل خير,وأجعل إلهي هذا,المجتث,ابن علوي الحداد
وطاعة وصلاح ذخر اليوم النشور,ذخر اليوم النشور,وطاعة وصلاح,المجتث,ابن علوي الحداد
وقوة وبلاغاً لنا لحسن المصير,لنا لحسن المصير,وقوة وبلاغاً,المجتث,ابن علوي الحداد
وللنزول بدار طابت لكل صبور,طابت لكل صبور,وللنزول بدار,المجتث,ابن علوي الحداد
وكل عبد منيب وكل عبد شكور,وكل عبد شكور,وكل عبد منيب,المجتث,ابن علوي الحداد
دار النعيم ودار الخل د ودار السرور,د ودار السرور,دار النعيم ودار الخل,المجتث,ابن علوي الحداد
وسلما وسبيلاً إلى اللقاء الخطير,إلى اللقاء الخطير,وسلما وسبيلاً,المجتث,ابن علوي الحداد
لقاء رب كريم فرد لطيف خبير,فرد لطيف خبير,لقاء رب كريم,المجتث,ابن علوي الحداد
وجنة ونجاة من حر نار السعير,من حر نار السعير,وجنة ونجاة,المجتث,ابن علوي الحداد
يا رب يا رب جيرنا فأنت خير مجير,فأنت خير مجير,يا رب يا رب جيرنا,المجتث,ابن علوي الحداد
يا رب يا رب عطفا على الضعيف الفقير,على الضعيف الفقير,يا رب يا رب عطفا,المجتث,ابن علوي الحداد
يا رب يا رب صفحا عن الذليل الحقير,عن الذليل الحقير,يا رب يا رب صفحا,المجتث,ابن علوي الحداد
يا رب يا رب عفواً عن الذميم الصغير,عن الذميم الصغير,يا رب يا رب عفواً,المجتث,ابن علوي الحداد
يا رب واختم بخير إن حان حين المسير,إن حان حين المسير,يا رب واختم بخير,المجتث,ابن علوي الحداد
إلى القبور سلام منا على أهل القبور,منا على أهل القبور,إلى القبور سلام,المجتث,ابن علوي الحداد
ثم الصلاة على أحمد على السراج المنير,على السراج المنير,ثم الصلاة على أحمد,المجتث,ابن علوي الحداد
على الصفى بكتاب يتلى وذكر ونور,وذكر ونور,على الصفى بكتاب يتلى,المجتث,ابن علوي الحداد
وخصه الرب الأعلى منه بفضل كبير,منه بفضل كبير,وخصه الرب الأعلى,المجتث,ابن علوي الحداد
صلاة ذي العرش تترى عليه طول العصور,عليه طول العصور,صلاة ذي العرش تترى,المجتث,ابن علوي الحداد
ما سارت الريح تجري أمام غيث مطير,أمام غيث مطير,ما سارت الريح تجري,المجتث,ابن علوي الحداد
مولايَ رفقاً بقلبٍ صدّعته بجفائك,صدّعته بجفائك,مولايَ رفقاً بقلبٍ,المجتث,ابن نباته المصري
لا تكسرنّ إناءً ملآنةً بوَلائك,ملآنةً بوَلائك,لا تكسرنّ إناءً,المجتث,ابن نباته المصري
قالت لطائفُ شعري شاكل كريماً بمصر,شاكل كريماً بمصر,قالت لطائفُ شعري,المجتث,ابن نباته المصري
فعنده بيت بحرٍ وعندنا بيت شعرِ,وعندنا بيت شعرِ,فعنده بيت بحرٍ,المجتث,ابن نباته المصري
يا أهل طيبة قلبي عن منهج الصبر جَارا,عن منهج الصبر جَارا,يا أهل طيبة قلبي,المجتث,ابن جبير الشاطبي
أشكو اليكم زمانا علي بالبين جَارا,علي بالبين جَارا,أشكو اليكم زمانا,المجتث,ابن جبير الشاطبي
وبعدكم لست ارضى من البرية جَارا,من البرية جَارا,وبعدكم لست ارضى,المجتث,ابن جبير الشاطبي
ودمع عيني عليكم لأدمعش المزنِ جارى,لأدمعش المزنِ جارى,ودمع عيني عليكم,المجتث,ابن جبير الشاطبي
جاءَ الرَبيع وَهَذا أَولى البَشائر مِنهُ,أَولى البَشائر مِنهُ,جاءَ الرَبيع وَهَذا,المجتث,ابن الياسمين
كَأَنَّما هُوَ ثَغرٌ قَد جاءَ يَضحك عَنهُ,قَد جاءَ يَضحك عَنهُ,كَأَنَّما هُوَ ثَغرٌ,المجتث,ابن الياسمين
رُزِقتُ صاحِبَ عَهدِهِ وَتَمَّ لِيَ النَسلُ بَعدي,وَتَمَّ لِيَ النَسلُ بَعدي,رُزِقتُ صاحِبَ عَهدِهِ,المجتث,أحمد شوقي
هُم يَحسُدوني عَلَيهِ وَيَغبِطوني بِسَعدي,وَيَغبِطوني بِسَعدي,هُم يَحسُدوني عَلَيهِ,المجتث,أحمد شوقي
وَلا أَراني وَنَجلي سَنَلتَقي عِندَ مَجدِ,سَنَلتَقي عِندَ مَجدِ,وَلا أَراني وَنَجلي,المجتث,أحمد شوقي
وَسَوفَ يَعلَمُ بَيتي أَنّي أَنا النَسلُ وَحدي,أَنّي أَنا النَسلُ وَحدي,وَسَوفَ يَعلَمُ بَيتي,المجتث,أحمد شوقي
فَيا عَلي لا تَلُمني فَما اِحتِقارُكَ قَصدي,فَما اِحتِقارُكَ قَصدي,فَيا عَلي لا تَلُمني,المجتث,أحمد شوقي
وَأَنتَ مِنّي كَروحي وَأَنتَ مَن أَنتَ عِندي,وَأَنتَ مَن أَنتَ عِندي,وَأَنتَ مِنّي كَروحي,المجتث,أحمد شوقي
فَإِن أَساءَكَ قَولي كَذِّب أَباكَ بِوَعدِ,كَذِّب أَباكَ بِوَعدِ,فَإِن أَساءَكَ قَولي,المجتث,أحمد شوقي
يا مَن حَوى كُلَّ مَجدٍ بِجودِهِ وَبِجَدِّه,بِجودِهِ وَبِجَدِّه,يا مَن حَوى كُلَّ مَجدٍ,المجتث,أبو الحسن بن خروف
أَتاكَ نَجلُ خَروفٍ فَجُد عَلَيهِ بِجَدِّه,فَجُد عَلَيهِ بِجَدِّه,أَتاكَ نَجلُ خَروفٍ,المجتث,أبو الحسن بن خروف
تأمُّلُ العيبِ عَيْبَ ما في الذي قلتُ رَيْبُ,ما في الذي قلتُ رَيْبُ,تأمُّلُ العيبِ عَيْبَ,المجتث,ابن الرومي
والشِّعْرُ كالشَّعْرِ فيه مع الشبيبة شيبُ,مع الشبيبة شيبُ,والشِّعْرُ كالشَّعْرِ فيه,المجتث,ابن الرومي
فليصفح الناسُ عنه فطعنهم فيه غَيْبُ,فطعنهم فيه غَيْبُ,فليصفح الناسُ عنه,المجتث,ابن الرومي
حتى يعيشَ جَريرٌ لعيبه أو نُصَيْبُ,لعيبه أو نُصَيْبُ,حتى يعيشَ جَريرٌ,المجتث,ابن الرومي
كم عاتبٍ كلَّ شيءٍ وكلُّ ما فيه عيبُ,وكلُّ ما فيه عيبُ,كم عاتبٍ كلَّ شيءٍ,المجتث,ابن الرومي
والجيبُ ذيلٌ لديه للنُّوكِ والذيلُ جيبُ,للنُّوكِ والذيلُ جيبُ,والجيبُ ذيلٌ لديه,المجتث,ابن الرومي
إياك يا ابن بُوَيْبٍ أن يُستثار بويبُ,أن يُستثار بويبُ,إياك يا ابن بُوَيْبٍ,المجتث,ابن الرومي
فإنما أنا ليثٌ عادٍ وأنت كُليبُ,عادٍ وأنت كُليبُ,فإنما أنا ليثٌ,المجتث,ابن الرومي
لا تحقِرنَّ سُبَيباً كم جَرَّ سبّا سُبيبُ,كم جَرَّ سبّا سُبيبُ,لا تحقِرنَّ سُبَيباً,المجتث,ابن الرومي
ولا تظَنَّ بجهلٍ أن اللسان زُبَيْبُ,أن اللسان زُبَيْبُ,ولا تظَنَّ بجهلٍ,المجتث,ابن الرومي
قد تحسن الرومُ شعراً ما أحسنته العُرَيبُ,ما أحسنته العُرَيبُ,قد تحسن الرومُ شعراً,المجتث,ابن الرومي
يا منكر المجدِ فيهم أليس منهم صهيبُ,أليس منهم صهيبُ,يا منكر المجدِ فيهم,المجتث,ابن الرومي
يُنوِّرُ الطَّرْفُ كَيَسَا إِنْ نَاوَلَ الكَفَّ كَاسَا,إِنْ نَاوَلَ الكَفَّ كَاسَا,يُنوِّرُ الطَّرْفُ كَيَسَا,المجتث,الشاب الظريف
وَإِنْ تَقَدَّمَ حَيَّا وَإِنْ تَحَدَّثَ كَاسَا,وَإِنْ تَحَدَّثَ كَاسَا,وَإِنْ تَقَدَّمَ حَيَّا,المجتث,الشاب الظريف
وَأَلْثَغَ زَارَ لَكِنْ رَأَى رَقيبيَ أَصْغَى,رَأَى رَقيبيَ أَصْغَى,وَأَلْثَغَ زَارَ لَكِنْ,المجتث,الشاب الظريف
فَقالَ ادْخُل أَوِ امْضِي إلى مَتَى أَنْتَ بَغَّا,إلى مَتَى أَنْتَ بَغَّا,فَقالَ ادْخُل أَوِ امْضِي,المجتث,الشاب الظريف
مَا أَنْسَ مِنْ طِيبِ عَيْشِي لا أَنْسَ يَومَ القِرَانِ,لا أَنْسَ يَومَ القِرَانِ,مَا أَنْسَ مِنْ طِيبِ عَيْشِي,المجتث,خليل مطران
وَلا جَلاَلَ زَفَافِي وَرَوْعَةَ المَهْرَجَانِ,وَرَوْعَةَ المَهْرَجَانِ,وَلا جَلاَلَ زَفَافِي,المجتث,خليل مطران
وَلا لِحَاظِ لَدَاتِي وَقَدْ وَدَدْنَ مَكَانِي,وَقَدْ وَدَدْنَ مَكَانِي,وَلا لِحَاظِ لَدَاتِي,المجتث,خليل مطران
